iter	Logloss
872	0.3288920129
873	0.3288824946
874	0.3288718051
875	0.3288606557
876	0.3288508871
877	0.3288406851
878	0.3288302931
879	0.3288224524
880	0.3288107019
881	0.3288008814
882	0.3287896343
883	0.3287783009
884	0.3287644291
885	0.3287529302
886	0.3287462153
887	0.3287380095
888	0.3287302458
889	0.3287232476
890	0.3287163543
891	0.3287103423
892	0.3287019106
893	0.3286932243
894	0.328687653
895	0.3286772894
896	0.3286704245
897	0.3286610634
898	0.3286524361
899	0.3286449059
900	0.3286355853
901	0.3286276134
902	0.3286055814
903	0.3285921797
904	0.3285795537
905	0.3285579816
906	0.328552073
907	0.328540527
908	0.3285332104
909	0.3285265332
910	0.3285119896
911	0.3285053877
912	0.3284980524
913	0.3284913386
914	0.3284866025
915	0.3284697311
916	0.3284646502
917	0.3284557013
918	0.3284426083
919	0.3284287474
920	0.3284096895
921	0.3283946557
922	0.3283841228
923	0.3283595036
924	0.3283523773
925	0.3283468262
926	0.3283372116
927	0.3283288581
928	0.3283205866
929	0.3283135791
930	0.3283025974
931	0.3282858044
932	0.3282740153
933	0.3282688762
934	0.3282623108
935	0.3282554843
936	0.3282458721
937	0.3282265149
938	0.3282192273
939	0.3282075651
940	0.3282002138
941	0.328194399
942	0.3281873376
943	0.3281807054
944	0.3281732984
945	0.3281666178
946	0.3281578354
947	0.3281456601
948	0.3281384511
949	0.3281312952
950	0.3281234921
951	0.3281136915
952	0.3281060297
953	0.3280913148
954	0.3280798379
955	0.3280730475
956	0.3280660229
957	0.328052368
958	0.3280453555
959	0.3280366897
960	0.3280319813
961	0.3280203972
962	0.3280135967
963	0.3280050291
964	0.3279940727
965	0.3279881915
966	0.3279747241
967	0.3279595861
968	0.3279532365
969	0.3279435665
970	0.32793233
971	0.3279279405
972	0.3279199245
973	0.327907253
974	0.327899308
975	0.3278935959
976	0.3278868427
977	0.3278765537
978	0.3278706086
979	0.3278569997
980	0.3278472638
981	0.3278375845
982	0.3278295505
983	0.3278174993
984	0.3278048573
985	0.3277988653
986	0.3277920286
987	0.3277850431
988	0.3277768665
989	0.3277664173
990	0.3277569425
991	0.3277457253
992	0.3277342394
993	0.3277227699
994	0.3277123973
995	0.3277068736
996	0.3276842529
997	0.3276782973
998	0.3276724744
999	0.3276637915
1000	0.3276539993
1001	0.3276474263
1002	0.3276378225
1003	0.3276319226
1004	0.3276248893
1005	0.3276185211
1006	0.327613437
1007	0.3276049115
1008	0.3275983184
1009	0.3275916495
1010	0.327582138
1011	0.3275757232
1012	0.3275690653
1013	0.3275583173
1014	0.3275471375
1015	0.3275378875
1016	0.3275273809
1017	0.3275163802
1018	0.3275106824
1019	0.3274978836
1020	0.3274922573
1021	0.327486562
1022	0.3274774001
1023	0.3274697194
1024	0.3274615218
1025	0.3274510738
1026	0.3274418105
1027	0.3274312134
1028	0.327423287
1029	0.3274156149
1030	0.3274086262
1031	0.327400185
1032	0.3273918929
1033	0.327382304
1034	0.3273741254
1035	0.3273683953
1036	0.3273612016
1037	0.3273541584
1038	0.3273436822
1039	0.3273343963
1040	0.3273276431
1041	0.3273194444
1042	0.3273126364
1043	0.3273061189
1044	0.3272974526
1045	0.327289665
1046	0.3272797988
1047	0.3272700925
1048	0.3272613056
1049	0.3272508874
1050	0.3272417535
1051	0.3272334348
1052	0.3272246544
1053	0.3272182862
1054	0.327202212
1055	0.3271949314
1056	0.3271873247
1057	0.327177377
1058	0.3271681852
1059	0.3271628301
1060	0.3271525785
1061	0.3271389508
1062	0.3271325168
1063	0.3271160951
1064	0.3271072787
1065	0.32709812
1066	0.3270930674
1067	0.3270883408
1068	0.3270779031
1069	0.3270707278
1070	0.3270643312
1071	0.3270577018
1072	0.3270508463
1073	0.3270411029
1074	0.3270335817
1075	0.3270265756
1076	0.3270180783
1077	0.3270107722
1078	0.3270063089
1079	0.3269918453
1080	0.3269841554
1081	0.3269799359
1082	0.3269725169
1083	0.326965717
1084	0.3269613494
1085	0.3269511556
1086	0.3269471608
1087	0.3269383407
1088	0.3269303491
1089	0.32692145
1090	0.3269129709
1091	0.3269034902
1092	0.3268966898
1093	0.3268925814
1094	0.3268866445
1095	0.3268785223
1096	0.3268710003
1097	0.3268642765
1098	0.3268529195
1099	0.3268481461
1100	0.3268238741
1101	0.326815705
1102	0.3268102361
1103	0.3268012503
1104	0.3267945357
1105	0.3267866085
1106	0.3267781582
1107	0.3267698845
1108	0.3267601355
1109	0.3267501569
1110	0.3267430336
1111	0.3267305414
1112	0.3267236415
1113	0.3267195329
1114	0.3267138301
1115	0.3267075886
1116	0.3267019702
1117	0.3266931546
1118	0.3266858386
1119	0.3266723549
1120	0.3266644687
1121	0.3266558906
1122	0.3266477693
1123	0.3266375565
1124	0.3266304489
1125	0.3266194095
1126	0.3266106485
1127	0.3266027777
1128	0.3265948789
1129	0.326585951
1130	0.3265788527
1131	0.3265682328
1132	0.3265605544
1133	0.3265536877
1134	0.3265429023
1135	0.3265344042
1136	0.3265266184
1137	0.3265210449
1138	0.3265141916
1139	0.3265078144
1140	0.3264986331
1141	0.3264892819
1142	0.326481319
1143	0.3264744909
1144	0.326465974
1145	0.3264599239
1146	0.3264518894
1147	0.3264456921
1148	0.3264396341
1149	0.3264317928
1150	0.3264246624
1151	0.3264184165
1152	0.3264076112
1153	0.3263988228
1154	0.3263882839
1155	0.326375247
1156	0.3263658499
1157	0.3263610771
1158	0.3263547531
1159	0.3263461527
1160	0.3263420823
1161	0.3263344837
1162	0.3263276297
1163	0.3263217864
1164	0.3263153374
1165	0.3263098794
1166	0.3263043831
1167	0.3262993315
1168	0.3262916162
1169	0.3262822504
1170	0.3262730174
1171	0.3262669776
1172	0.326259716
1173	0.3262509643
1174	0.3262442951
1175	0.326234679
1176	0.3262297644
1177	0.3262222248
1178	0.3262148908
1179	0.3262100572
1180	0.3261996487
1181	0.3261941422
1182	0.326186216
1183	0.3261729451
1184	0.3261634065
1185	0.3261587696
1186	0.3261511821
1187	0.3261434413
1188	0.3261385457
1189	0.3261303676
1190	0.3261192364
1191	0.3261125933
1192	0.3261011977
1193	0.3260958335
1194	0.3260885559
1195	0.3260786373
1196	0.3260677751
1197	0.3260583312
1198	0.3260511943
1199	0.3260439812
1200	0.3260314598
1201	0.326020036
1202	0.3260132393
1203	0.3260062053
1204	0.3260002945
1205	0.325992096
1206	0.3259858318
1207	0.3259782634
1208	0.3259742021
1209	0.3259675143
1210	0.3259604146
1211	0.3259552084
1212	0.3259445542
1213	0.3259378934
1214	0.3259311357
1215	0.3259244208
1216	0.325917688
1217	0.3259113945
1218	0.3259012843
1219	0.325894441
1220	0.3258861587
1221	0.3258784961
1222	0.325873357
1223	0.3258695871
1224	0.3258586236
1225	0.325853287
1226	0.3258449403
1227	0.3258366239
1228	0.3258287538
1229	0.3258231276
1230	0.3258193005
1231	0.3258127903
1232	0.325810108
1233	0.3257952406
1234	0.3257884322
1235	0.325783246
1236	0.3257765565
1237	0.3257653756
1238	0.3257598978
1239	0.3257502654
1240	0.3257432024
1241	0.3257391132
1242	0.3257340488
1243	0.3257266209
1244	0.3257197484
1245	0.3257137532
1246	0.3257049925
1247	0.3256966893
1248	0.3256832501
1249	0.32568159
1250	0.3256752501
1251	0.3256615943
1252	0.3256569798
1253	0.3256496726
1254	0.3256410722
1255	0.3256336627
1256	0.3256259909
1257	0.325616577
1258	0.3256078556
1259	0.3256040387
1260	0.3255987208
1261	0.3255930017
1262	0.3255852449
1263	0.3255793076
1264	0.3255681352
1265	0.3255661659
1266	0.3255574337
1267	0.3255494615
1268	0.3255418087
1269	0.325532157
1270	0.3255197675
1271	0.3255113919
1272	0.3255042597
1273	0.3254964735
1274	0.325490892
1275	0.3254847585
1276	0.3254791327
1277	0.3254714232
1278	0.3254630383
1279	0.3254539127
1280	0.32544407
1281	0.3254355168
1282	0.3254274795
1283	0.3254202031
1284	0.325413478
1285	0.3254025413
1286	0.3253953384
1287	0.325389831
1288	0.3253811359
1289	0.3253711483
1290	0.3253651077
1291	0.3253582042
1292	0.3253519485
1293	0.3253464514
1294	0.3253392031
1295	0.325329196
1296	0.3253259514
1297	0.3253163097
1298	0.3253067411
1299	0.3253010764
1300	0.3252947827
1301	0.3252865848
1302	0.325281933
1303	0.3252743359
1304	0.3252687555
1305	0.3252618713
1306	0.3252548181
1307	0.3252476431
1308	0.3252401011
1309	0.3252343496
1310	0.3252222117
1311	0.325217888
1312	0.3252100717
1313	0.325202147
1314	0.3251966872
1315	0.3251911466
1316	0.3251853421
1317	0.3251782476
1318	0.3251695718
1319	0.3251631189
1320	0.325155804
1321	0.3251465748
1322	0.3251405532
1323	0.3251274693
1324	0.3251155041
1325	0.3251071677
1326	0.3250992813
1327	0.3250930244
1328	0.3250918333
1329	0.325086272
1330	0.3250773737
1331	0.3250716825
1332	0.3250655584
1333	0.3250573795
1334	0.3250503568
1335	0.3250449435
1336	0.325037834
1337	0.3250221549
1338	0.3250107881
1339	0.3250025351
1340	0.3249940122
1341	0.3249835996
1342	0.3249672412
1343	0.3249599354
1344	0.3249541663
1345	0.3249497193
1346	0.3249372991
1347	0.3249305442
1348	0.3249246083
1349	0.3249201131
1350	0.3249138856
1351	0.3249070575
1352	0.324901197
1353	0.3248917106
1354	0.3248889813
1355	0.3248725309
1356	0.3248587512
1357	0.3248545306
1358	0.3248473832
1359	0.3248388575
1360	0.3248322731
1361	0.3248259061
1362	0.3248196689
1363	0.3248149702
1364	0.3248068795
1365	0.3248017121
1366	0.3247957842
1367	0.3247890669
1368	0.3247827647
1369	0.324777025
1370	0.3247726361
1371	0.3247662214
1372	0.3247593829
1373	0.3247541969
1374	0.3247500322
1375	0.3247422455
1376	0.3247344709
1377	0.3247269485
1378	0.324722825
1379	0.3247169445
1380	0.3247095717
1381	0.3247044134
1382	0.3246983624
1383	0.3246888055
1384	0.3246830085
1385	0.3246770337
1386	0.3246687981
1387	0.3246610945
1388	0.3246557206
1389	0.3246495406
1390	0.3246415928
1391	0.3246360115
1392	0.3246293627
1393	0.3246239655
1394	0.3246167706
1395	0.3246098276
1396	0.3246026721
1397	0.3245932174
1398	0.324586537
1399	0.324582175
1400	0.3245777206
1401	0.3245702441
1402	0.3245649726
1403	0.3245566754
1404	0.3245494648
1405	0.3245415779
1406	0.3245349404
1407	0.3245247532
1408	0.3245182746
1409	0.3245119913
1410	0.3245044229
1411	0.3244965161
1412	0.3244911231
1413	0.3244839589
1414	0.3244742989
1415	0.3244692221
1416	0.3244637074
1417	0.3244581929
1418	0.3244538598
1419	0.3244483354
1420	0.3244364424
1421	0.3244295733
1422	0.3244260917
1423	0.3244196293
1424	0.3244070543
1425	0.3244015584
1426	0.3243962975
1427	0.3243844897
1428	0.3243803443
1429	0.3243618023
1430	0.324353653
1431	0.3243387118
1432	0.3243295765
1433	0.3243222885
1434	0.3243175424
1435	0.3243095994
1436	0.3243032406
1437	0.3242986099
1438	0.3242920171
1439	0.324289448
1440	0.3242811748
1441	0.3242757908
1442	0.32427263
1443	0.324267238
1444	0.3242637032
1445	0.3242594357
1446	0.3242535565
1447	0.3242480663
1448	0.3242407786
1449	0.3242311559
1450	0.3242251719
1451	0.3242187875
1452	0.3242128041
1453	0.3242048887
1454	0.3241998901
1455	0.3241902611
1456	0.3241842595
1457	0.3241810053
1458	0.3241750018
1459	0.3241680331
1460	0.3241557179
1461	0.3241393432
1462	0.3241333214
1463	0.3241276368
1464	0.3241218727
1465	0.3241161046
1466	0.3241089008
1467	0.3241015494
1468	0.3240945918
1469	0.324088373
1470	0.3240787505
1471	0.3240712746
1472	0.3240641776
1473	0.3240591225
1474	0.3240509162
1475	0.3240414533
1476	0.3240369234
1477	0.3240253213
1478	0.3240162854
1479	0.3240086605
1480	0.3240034555
1481	0.3239944417
1482	0.3239916177
1483	0.3239854944
1484	0.3239798945
1485	0.3239753075
1486	0.3239680329
1487	0.3239640565
1488	0.3239567204
1489	0.323947051
1490	0.3239456442
1491	0.3239400919
1492	0.3239324592
1493	0.3239244111
1494	0.3239194684
1495	0.3239119549
1496	0.3239040296
1497	0.3239009822
1498	0.3238954487
1499	0.3238879171
